Date,High,Low,Open,Close,Volume,Adj Close,chg
2020-04-23,2844.899902,2794.26001,2810.419922,2797.800049,5756520000,2797.800049,0.396878625
2020-04-24,2842.709961,2791.76001,2812.639893,2836.73999,5374480000,2836.73999,0.530411162
2020-04-27,2887.719971,2852.889893,2854.649902,2878.47998,5194260000,2878.47998,0.631355435
2020-04-28,2921.149902,2860.709961,2909.959961,2863.389893,5672880000,2863.389893,1.09363208
2020-04-29,2954.860107,2912.159912,2918.459961,2939.51001,6620140000,2939.51001,1.923247285
2020-04-30,2930.909912,2892.469971,2930.909912,2912.429932,6523120000,2912.429932,-0.292569089
2020-05-01,2869.090088,2821.610107,2869.090088,2830.709961,4753160000,2830.709961,-1.488099105
2020-05-04,2844.23999,2797.850098,2815.01001,2842.73999,4723140000,2842.73999,-0.554629453
2020-05-05,2898.22998,2863.550049,2868.879883,2868.439941,5129590000,2868.439941,0.919531602
2020-05-06,2891.110107,2847.649902,2883.139893,2848.419922,4861920000,2848.419922,0.512471987
2020-05-07,2901.919922,2876.47998,2878.26001,2881.189941,5164640000,2881.189941,1.047601432
2020-05-08,2932.159912,2902.879883,2908.830078,2929.800049,4857160000,2929.800049,0.959330599
2020-05-11,2944.25,2903.439941,2915.459961,2930.189941,4807320000,2930.189941,-0.489456197
2020-05-12,2945.820068,2869.590088,2939.5,2870.120117,5107710000,2870.120117,0.317728843
2020-05-13,2874.139893,2793.149902,2865.860107,2820,6143130000,2820,-0.148426184
2020-05-14,2852.800049,2766.639893,2794.540039,2852.5,5641920000,2852.5,-0.902835494
2020-05-15,2865.01001,2816.780029,2829.949951,2863.699951,5477040000,2863.699951,-0.790536331
2020-05-18,2968.090088,2913.860107,2913.860107,2953.909912,6364290000,2953.909912,1.75158561
2020-05-19,2964.209961,2922.350098,2948.590088,2922.939941,4969330000,2922.939941,-0.180094328
2020-05-20,2980.290039,2953.629883,2953.629883,2971.610107,4992970000,2971.610107,1.049968252
